Neuron,x,y,z
VA1,149.334121398083,14.4334898522161,46.2697785929352
I1L,21.3793448898189,21.75,20.3415126136141
ASEL,86.4007164345808,20.3207922767089,31.467062139258
ALA,78.1135292873833,16.4858411602501,11.7609625985076
RIS,106.47869901626,19.7587756636764,41.836728137711
IL2VL,49.0406463493187,19.5203914112876,29.5449358550409
IL2L,53.0423295001078,24.9586086376215,19.379354912245
SMDVR,76.1694674174525,8.47234213007151,16.2803753619989
RMER,61.3606395279642,9.63537305761576,20.6565195508131
AVJR,86.8831877678793,6.77259331766733,23.1658772423467
VA2,198.386634697023,13.8159894068602,33.8708526350575
OLLR,53.6963282517304,11.6225446182548,17.7046525411925
SABVR,96.806553496668,14.3364466639442,42.8715456888255
RMDDL,82.9099394373839,18.1851014518562,31.9485469517448
VB2,101.499996612829,18,41.513291048192
I2L,33.956429060962,24.3539489887475,22.9169686474487
SMBVR,93.8608436499403,16.7553494413404,38.8777870766813
VD2,172.361208573283,11.6151448918729,41.6023739633714
IL2DL,51.4702602513061,21.7750662795694,12.2902011063604
AIBR,76.2256339874099,10.7235324966298,22.3310566088929
ADER,107.66480191752,5.06473243328551,31.5191209641831
RIVR,84.1749610136634,11.9452801287418,15.1245116769606
RMED,62.4794925517027,15.4622556757057,13.3820364143043
AVHL,86.1408939365814,21.7666398474666,26.1436942797336
SAAVL,73.6742569083883,22.6001203795831,20.84193339405
,123.036881148426,17.3988082235004,43.9685576305431
AUAL,87.6292140762102,22.4151866516481,35.4123441532995
DD1,165.015331916563,12,42.9662562348787
AFDR,75.4432502697073,10.8630475515599,25.6518800459931
RMDDR,74.7239238867456,15.75,28.6441708232525
IL1VL,61.5795001732457,17.578949018773,28.2998955490872
URYVR,50.8165025578352,11.4567410107934,26.2792569940754
IL2DR,46.7426808721017,14.6606443991874,11.2065773338552
AIZL,95.9970707931504,17.2648328673176,35.9794043673643
IL2VR,47.8401008081962,13.4031308172708,27.8257715662668
AUAR,77.7865785347882,8.71136891325609,28.1525955122367
URADL,55.4316855074965,21.0344115600416,13.1067657308323
AIZR,92.4458338697472,10.1549253101442,32.8244919232953
AWCL,79.9022829225514,21.6034919500399,31.1961307496616
RICL,99.9282866686632,17.7427245889165,38.6259141697766
IL2R,49.1932498921075,11.25,20.1339461583731
SABD,157.937497420621,12.4040567892773,45.2859002668574
SIADR,90.8711655186771,13.6332946360464,39.7389561814239
VB3,203.613675081946,13.4744573151504,31.5062913153397
ASHL,83.1785655431777,21.8717459560787,31.6030259372782
I2R,33.6667441490898,11.6839007070379,24.5092812084634
RIH,77.5192107540335,16.1227354686574,35.7488564603432
AINL,90.3693382331532,22.6207837300042,30.0048140579647
RIAR,73.9666268785116,10.8962969094894,17.7668354040917
AMSOL,24.9079746289152,24.75,9.96318985156608
ASGR,80.6088483859564,9.34558400193947,20.4760175404098
IL1L,55.6071060481372,23.3911742090673,21.9300577602318
URAVL,58.6811433229855,18.6310370887381,27.9890430333801
BAGR,57.7034745569869,10.5,22.2096107107827
AVKL,116.451154766414,17.1489207833992,43.0095976003739
SIADL,80.5838173342299,16.9470955016338,30.9907078256175
BAGL,63.9154787803947,22.861246909813,26.3444052021618
SIAVL,96.8986404271623,17.4767391840326,39.9319004991062
SAADL,81.8123151888584,17.0988728078385,34.1387992614774
SABVL,119.558278218793,17.25,48.5705505263846
URYDL,59.0659246033213,21.2334326100068,13.4573045073839
AWCR,81.4110224828715,10.9400809939826,31.2334188127014
AS1,154.577563550384,17.7398890530985,45.1114557579426
FLPR,100.348226011085,4.80636026309057,32.153350425435
AVHR,86.0479028581309,6.57140164110776,20.0787877448595
RIAL,75.2203230474845,22.7698611026342,19.2390389949992
URADR,55.2329914181285,12.2500594210218,15.1444254896439
ADAR,112.276023098117,6.30299992382169,31.1186785313085
SIBVR,78.9276257059969,13.05959935919,32.7624563777925
AWAL,82.8358003232488,19.0525849325225,28.998873692475
SAAVR,72.1331749266769,9.97213951089942,19.3306536608378
NSML,36.2177820988313,25.2835030847158,23.4025086750403
RICR,98.0163744166271,8.54619719893186,34.3388133261047
M5,107.485964992644,23.2867650304309,19.586308143032
MI,35.7959753077809,17.9649075535781,12.3626790356749
VD1,154.950456783962,13.7660307521051,43.1238765894382
RIMR,82.6797562464421,12.6464518931485,28.7923985957213
AWAR,77.6634365847084,9.83595189501151,19.1772792195341
SMBVL,91.346235875461,16.9063556085666,39.9963639516613
AMSOR,34.0408986595174,10.5,11.2085885830118
URAVR,58.5337403779507,11.25,24.9079746289152
IL1R,48.084929305386,11.8028483913429,23.1043707409606
NSMR,37.2912891332595,12.834656897737,24.3200704084336
MCL,34.6635980252403,21.75,21.7944778003008
RMEV,71.7922919425781,16.2594515955919,32.0405253447776
ASKL,77.5122005410126,22.3764193255325,16.8696187629992
ASER,83.026582096384,7.5,24.2852752631923
AINR,89.3943584496353,5.04266270242504,23.0756340093731
I6,96.1485937628826,21.7038903662165,18.4713831456361
SAADR,76.7995884391552,14.25,31.5501011966259
ASKR,76.7419953460046,11.5042137164614,15.6145555291764
AIAR,96.6420819965111,14.2151517805613,40.9992389542299
ASIL,83.026582096384,23.25,20.964211979337
RIBL,89.9946330911474,18.2859450866466,32.5742522183112
RIR,82.9757878209758,15.3963996988543,33.6538150459468
MCR,35.1997691683805,15.1928678270755,22.5270722909864
I4,92.6164960077155,16.6480069493894,17.6778530706248
ADLR,81.2401901078159,12.6056520129228,14.5054947996766
RIFL,146.390836983877,17.8000197395841,46.7436117562644
SIBVL,86.5552118354803,18,37.3619619433728
SIAVR,106.896724449094,17.25,47.1175853396979
RMGL,113.444379959918,19.5975828609479,35.7126894389468
RIGR,158.236572654026,16.5,43.1189857083096
RIGL,149.89392469112,17.25,45.5280497281209
ASIR,83.4736117440428,8.25,21.2768091365944
URBR,51.867810089153,11.25,22.4010388741287
I1R,18.3367818216185,15.75,20.7949955023663
M4,42.7229841980072,17.25,16.4586810969718
URBL,58.2852314394135,24,21.7586227708225
RIPR,57.8039242673362,12,19.0283496615258
RIPL,60.0500237118087,22.5,23.2040595221776
ASGL,82.5109994755528,21.75,25.2919144525035
AVAL,75.2913981213871,22.5,26.2555396452951
ASHR,80.4253364469942,9,27.3797693828294
SIBDR,77.3770611499456,10.5,30.913063140175
M2L,90.0722759716906,19.5,25.1930318688913
AVFL,122.185797630087,19.5,42.3752045265864
I5,92.6192097824021,9.75,29.0728785799072
M2R,86.1965058658557,9.75,28.1860571268838
RIBR,86.9716586416239,14.25,31.8441958800632
ADFL,78.6664369862633,22.5,23.0868301395866
RMHL,88.8541763804382,18,34.7263661213052
AIYR,92.1762650425824,19.5,39.6038872264304
URXL,73.6833060687115,19.5,14.772876163454
RIML,92.2870017464535,19.5,36.9434207916958
ASJL,88.7434396765671,20.25,38.6062128323211
RIFR,139.017712272886,14.25,46.9201668084537
RMGR,117.590241024755,7.5,32.6270929602765
RID,73.4505057595069,16.5,11.4189032181202
ADLL,80.6213061643809,21.75,15.986938587152
ADFR,78.0290356885157,9,24.9655701689155
M3R,43.0879773555611,20.25,22.2914603910779
AVBL,83.8967504927034,21.75,28.8409396714918
AVBR,84.9919998017569,6.75,27.3806079513086
SIBDL,81.0977811893802,21.75,34.5605724151815
AIAL,91.8700962184438,15.75,38.4960926008221
RMHR,80.8377315559315,15,34.0284425965384
ASJR,98.4425697107693,17.25,42.0231842724851
SMBDR,83.419121398213,13.5,35.9482475733722
SMBDL,87.3138817590379,15.75,38.3867050789101
AVFR,132.590468877963,16.5,47.7503869647974
