Neuron,x,y,z
SMDDL,53.6073321064936,21.5597214437934,25.5
OLLL,45.0883374694152,28.8320339388603,18.75
AIML,84.3588249427767,18.6507964457666,27
AWBR,74.4949497901031,9.73727808529529,16.2238374843854
SMBVL,79.1119227260462,31.7078875750316,23.9781176009349
SABD,145.85094045047,19.2484471983193,25.8076041637514
ASGL,76.7738245916253,31.5017648740335,17.9171502097551
VA1,136.279066447583,22.1345933361998,25.6845840837937
AVKL,113.240294566043,32.7798607218967,24.75
VD1,140.875082047297,19.4819178737743,25.5
OLLR,46.3487165738996,14.2495411881669,17.905448453832
SMDVL,69.4054437019029,32.2480890158047,14.7585218728479
URYVR,49.9235552077227,14.2687266898355,21.4682878290359
URYVL,49.5257677321546,28.1686522058846,21.0104836917235
SMBVR,80.1144153203464,15.828441168939,23.7987674541195
RMFL,74.3457493207294,24.4020536475591,24.2434242174441
SMBDL,79.7876570887346,26.3386696548374,24.75
VD2,159.85076395146,19.3855875195322,25.0926378724951
URYDR,50.3247706053105,15.0055265174067,16.2402721892381
URYDL,49.4901931220333,27.968873083336,16.6024895425727
RMEL,53.8794544577378,30.0010343730466,17.6935387776568
SMBDR,78.4593770241787,18.18365905774,24.3538662131555
RMFR,72.7231249506696,18.8585768027685,24
AVJR,80.7738554864944,9.54169173126223,16.6540818768548
AIMR,91.5864509833518,12.7771754349651,26.6870101642552
ADER,113.43064812869,9.53407969568102,21.3569167080151
ADAL,122.330154282817,35.908700078103,20.3387653316746
AIZR,89.0000991965663,8.47834564752512,20.7643958131181
IL2VR,47.9853469929722,14.7001380829873,24.470284969129
AIBR,74.5558934146796,12.9188437810895,22.3095291686355
SABVL,116.436232702031,20.3278632746564,25.7838285915099
RMER,55.6558776133003,13.5624276121073,18.6680627170884
AFDL,69.6172085662046,31.5887635451599,18.5074722549483
RIH,70.1075429398675,21.3824244919709,24.8946280716927
SMDVR,66.5320236607492,12.1298276855009,17.4012926791997
AIBL,73.4346224350198,30.5269328922523,21.1297521304191
M1,87.4775158192534,17.4891490466839,9.03510314555323
AWCR,74.2387821046743,8.12431982615314,21.127516840469
VB2,106.175762427978,23.4297446568106,28.5
IL2VL,44.8437001252871,28.8185326886426,24.9561433115242
I3,34.2133355880327,21.6264638859925,13.9749917681656
ADAR,117.508400164395,9.60067669077609,20.4879915746925
IL2R,44.4507958750097,13.2832853744216,20.4140947143247
I2R,29.7828822731854,13.1606646745567,23.5988239478181
ASER,77.9176338757174,9.0929000236786,18.75
AUAR,80.3689914755353,5.97527231493625,22.2947092680468
I2L,30.0588118995356,27.0724197389596,24.4751967823762
SIADL,59.9982329218654,18.396411766632,25.3662088115371
ALA,66.7140503287096,23.096734993158,11.5000010889433
SIAVR,82.4888017297595,22.390842871801,26.25
SAADL,68.2327769277654,24.0208239365774,24.5237084204546
IL2DR,43.4125487733645,13.4970098078992,16.1783257170574
SABVR,88.9299927968188,12.0018250217054,26.25
I1L,16.825617561319,23.3621376280109,21.9683832065776
SIAVL,82.2000251056927,33.4827126573031,24.5189810366585
RIVR,79.2122299530067,14.2794858188339,12.5786804281883
AUAL,79.0216200166104,36.3209357981146,21.348039837549
AWAL,72.5073355546867,29.7877237058382,18.4008400498544
SAAVR,64.3193685654182,14.3241725707604,16.6980378427165
SIADR,58.092797012328,16.1187250122508,24.1141466896833
IL2DL,41.8300290762098,28.4565793798858,16.1996609901671
URAVL,52.6884363550757,28.228170130222,22.9230474620979
AWAR,72.6432322323544,13.216430683398,17.8680756708579
AINR,83.6856464238951,9.54538327325535,17.3639940697297
URAVR,45.1900188532398,14.8551064136455,21.915614150906
IL1R,47.6752004430331,14.657155229443,20.8098362191162
AVJL,81.8969715726216,36.2253879299764,15.9645516370024
AVHR,78.0776903450309,8.24188786016493,15.8759257042022
BAGR,53.8151124634955,13.0407268067149,21
AS1,149.394076684376,21.7675018007953,24.75
URADL,46.2506076863414,27.5552213979418,16.4170731824217
AMSOR,13.5642291117277,7.84848928070518,20.6007300905281
RIAL,67.0689121342492,29.0637039420156,16.9266784521634
SAADR,72.3075642366658,15.7418714477398,24
NSMR,33.1300112242013,13.3464458078336,23.0520449358368
AVKR,100.357912431924,14.9107500197322,27
SMDDR,74.6762004355057,16.3241587402934,22.8887180468367
ASHL,76.6709517337059,32.3643000078929,20.25
URADR,46.734143133869,15.1006774530253,15.8771739256324
ASHR,74.2265533711658,10.3102970496008,19.6795767446822
AVL,82.5672969181988,29.9472691458563,26.7894574065279
ASKL,70.9279024939295,28.7960170108911,15.265461208724
I1R,16.7635516095724,15.4608145489157,22.5668825497485
SAAVL,64.2078507785004,29.0570894455522,15.9246563415838
NSML,32.4595256824003,27.3364835799116,25.009865512829
ASEL,76.8787320907079,34.6498839349139,18
RIBL,80.6520524814715,32.6121862491444,20.1446625854671
AIYL,86.0045217815802,30.4913566613333,28.2361711181745
M5,99.5029501132945,32.4662771144054,14.2650757232054
ASKR,70.4375410236485,15.1185303767341,15
AVFL,115.445017472204,22.9841736808411,25.4639774604864
MI,31.7903946212927,21.7675018007953,14.25
M2L,83.1714382076816,25.4343672282442,22.2340755352737
RIFL,118.793234995937,20.5953047611619,24.75
RIFR,121.779516620875,18.6664734737024,25.5
RMGL,127.3667553543,35.3508746031348,20.25
RMGR,120.238210243849,10.6618183323465,21
M2R,83.3431779353228,16.1589905144212,18.75
I6,88.9304166687471,28.6964011552202,14.25
I4,84.2101643307526,23.295670225848,13.5
RIVL,80.4532274394975,31.4932099504123,13.5
ADLL,75.0586551199068,28.9857269911311,15
ADLR,74.96232191299,14.8088067431763,14.25
ASIR,78.7186853304598,12.6752640145878,15.75
ASIL,79.5181742769174,31.6447815652381,15.75
RIR,75.3608321708982,27.2425723862957,23.25
RMHR,76.1603211173559,20.1189994597885,24.75
AIAL,83.4356713612422,14.356107368162,25.5
RID,64.0880371947235,21.3196000742241,11.25
M4,39.223925973161,22.1200032542526,15
MCR,31.6287809818131,16.1970309421811,21.75
MCL,30.909239683319,24.2010461200374,22.5
URBR,50.4167733013721,12.1149822041286,19.5
RIPR,52.1756485680183,14.8363480294969,18
URBL,49.7771817286453,30.6042590934439,20.25
IL2L,48.6578980347259,32.605262887908,20.25
BAGL,54.8939122326566,31.5647404161138,20.25
RMED,58.3317151179853,19.8788780902193,10.5
RMEV,63.2885482482658,22.2000423255733,26.25
AVAR,68.8849708734696,10.2740586301095,20.25
RMDVR,66.0867595608677,9.63373774832958,19.5
AVBL,83.4356713612422,34.3661473906064,17.25
AVHL,78.0790937577329,34.2060671701614,15.75
AWCL,74.1615987512117,35.7268303032905,20.25
I5,86.7935245208038,16.997432044406,26.25
AIYR,86.2338826738441,14.5161875886069,26.25
ASJR,80.6374600486403,8.5131762052147,23.25
SIBDR,74.4813934986733,10.1940195587888,23.25
AIAR,83.595568734973,11.394622251028,26.25
ASJL,81.916643194094,34.2060671701614,21.75
AVEL,68.2453793007427,29.7238168420947,20.25
RMDL,70.4039990406177,32.6853040370323,21.75
RIAR,67.5258400800522,14.196027147717,16.5
ASGR,76.0803713915887,12.5952228654636,17.25
RIS,125.169000184183,16.9173929730853,25.5
DD1,139.160058824996,21.3196000742241,24.75
AMSOL,17.1633161520897,33.5184824905742,21
VA2,181.023497629688,19.7273314090364,27
IL1L,45.0995035858004,28.7928444857262,21
RIPL,51.5537245590473,28.8892857384286,19.5
AFDR,68.8934275339995,12.2048825311926,18.75
RMDR,70.3384027819122,10.8547008377514,21.75
RICR,86.329461638065,9.79384290241741,21.75
FLPR,100.586549781162,7.9614507898568,20.25
ADFR,71.4943825646817,10.8547008377514,18.75
AVBR,77.3706146854456,10.5653750018405,15.75
RIBR,78.2375990030718,12.9764167084193,21
AINL,87.7744348081741,36.4117325384688,17.25
RICL,88.8340834618303,35.2544333504324,21.75
AIZL,88.4487568675738,36.1224067025579,19.5
ADFL,69.6640807225125,28.5999599025178,17.25
SIBDL,70.9163916343952,30.5287932677808,20.25
RMHL,76.2146349026762,28.0213103084996,25.5
SIBVL,74.1615987512117,27.3226135354199,24.75
SIBVR,68.5651740482044,15.6367491317218,23.25
