Neuron,x,y,z
I3,34.7082448332382,13.9510395324201,19.0381454298089
IL2DR,45.1770663594126,9.33366187903534,17.8591977558112
VD1,131.732523311782,12.6307069973034,37.8050000052572
RICR,84.2103971353038,8.45553120754692,28.0716954549207
AIBR,70.0276048600689,9.74474805063862,26.9277321515625
SMDDL,64.5880668107967,11.0242455800122,33.8640195874705
SMDVR,64.5491813165278,8.21556078967648,19.8852273403437
CEPDR,64.6263202087125,10.3053077758784,14.4555529313616
SMBDR,70.266819368606,13.4458692778154,34.2591275482849
OLLL,47.0921301770382,19.003490262468,21.4603317149516
URYDR,52.1146681790056,9.44480260736655,18.580588074882
ADEL,95.0066125713468,25.3223933167817,30.248152684819
AFDR,68.2551194092971,8.53313616612605,24.8993050173016
RMDL,65.242661663814,20.8264072272202,28.7192000162635
AWAR,70.8737391011039,9.07898406366086,21.6471568061478
IL2R,49.4963223226501,6.35106070853005,22.712479481197
ASGR,72.7273672234479,10.4466193352838,18.4443081351953
RIVL,77.5383661474768,17.9740431444082,14.6834249493513
SMDVL,66.2029391969877,21.2196583762095,18.3217372421079
ASGL,73.1497750601939,20.2259311701617,19.4207123510376
AINR,80.1536360690801,8.30287292456462,19.1794832671237
I2R,31.3115455462339,6.98776790655504,27.9370521030854
IL2VR,48.4901289636872,10.1260250917655,33.0265656901718
ASER,74.3287964238168,9,22.2155899925933
IL2VL,44.3896103184133,15.6918726100226,33.539538485274
AUAR,74.2814628545327,8.22295734400926,28.2019666095571
AIBL,69.6275067569325,18.1070011740683,28.9149913758198
I1L,18.7938391753373,15.4731412216215,26.341179551058
RIVR,76.7274260768774,11.9589265354164,17.2349580968819
AMSOR,20.5546113015583,6.75,16.1945422375914
URYVL,48.3377701350603,19.3718258687328,27.7490533679758
URYDL,49.9889060353921,19.0356545400484,18.9425914611195
FLPL,90.2362549397974,24.0135326906347,31.0758876712991
RMEV,56.1464416118569,12.2487978122153,30.5613690383751
SABVR,109.672284342384,12.8142627662692,37.938448875346
AWCR,71.2144613781261,9,28.2366377475952
AMSOL,19.9317442924201,18,18.4783879377645
RMDR,67.0634002746474,7.58823437026717,28.3201226040844
AFDL,67.167043915602,21.5191198233349,25.1905733679419
I2L,29.9920641042014,17.9404148090873,29.3406164672309
SIAVR,93.0148066979607,10.5,36.956775875529
IL1L,46.5320407281996,19.6984221876655,24.6822062580846
SIADL,70.4163493498828,14.5328773355335,32.083251284596
SMBVL,75.5357960657337,17.8974044833023,33.9577961812177
AUAL,73.9233434172832,19.3020739434613,29.9061664247959
URYVR,51.1789922920392,9.4283924871093,31.511696825212
SABVL,95.4226756468116,16.682491271557,38.132723520998
RMED,55.0029243777553,13.5522408917683,15.9393587647742
SMBVR,85.084246964973,14.8694715468065,37.455591920957
IL2DL,43.2614235434076,17.3408714709757,16.5153098872687
AVJL,78.3476647022172,22.0691282436261,23.9877641542466
ADAL,100.369726319172,25.1099736708691,30.0962020439948
AS1,131.103919705834,14.5462646364766,36.5919735344676
IL1R,49.6781183650847,7.60188085487114,24.97499035986
RIAL,65.1779686542573,19.4978801837523,20.0086532794876
AWBL,71.3530786061516,21.9420207317689,21.1519577295862
SIAVL,79.3328914868108,16.0490151401275,34.8350133268433
I6,88.3850178021092,20.6507446845171,18.5411070227897
RIAR,65.089281377298,10.2711321083214,19.1362523232331
ASHR,71.6348688883065,7.2602036113399,24.2413300176456
AVHL,75.8476532711118,21.4784293792659,20.4011716666335
AWAL,69.993016982089,19.7773831995813,19.0779501472624
ASHL,70.5203182892657,20.8284211632116,25.6214835921819
AIZL,83.0982211384988,21.8209755383675,28.794208908988
I1R,19.9317442924201,9.75,27.1985260656983
NSMR,34.1305229154558,6.8409650590676,27.3936977896897
AVHR,75.4884763689103,10.4978835391702,18.7010337616656
URAVR,53.5299657924326,10.9163958158691,30.8352470679352
URAVL,53.1739769971495,17.6164089748006,31.1048119411119
MCR,31.0053200478979,9.04955483134856,27.1444909865529
ASEL,73.2906847419199,21,24.9146803655252
AWCL,69.8001834649733,21.6320437019134,28.7403245789516
SAAVL,62.8746184680097,20.969858932084,21.6735682578834
RMGR,99.354375321103,6.78302754768481,29.2460325442668
SIADR,74.1465339307302,12.7305430279104,32.1620561502158
MI,32.4601234480588,14.0086502124825,16.8033817011351
AINL,80.3294272218252,23.0697484153032,23.1954342467688
NSML,32.8043291479415,18.75,29.8976164386302
ADLR,70.1763496962293,12.75,15.3640528920739
RICL,81.8032005334743,19.5,30.1052387750096
BAGL,53.7741851222585,21,27.1985260656983
RIBR,74.9854983428127,10.7933881483507,27.0365927702336
M5,97.8568382638242,23.0538349625113,18.201405494222
URADL,46.9536775633294,18.7103673914185,19.0996719157742
RIBL,72.6203875940679,17.9445123012995,28.2255303961117
AVG,124.852336207881,11.25,38.0253457541728
I4,83.2417949400134,16.5,18.2957259586647
I5,87.124237124033,13.5,30.3314163195912
M2R,82.4903536466256,11.25,23.4359691711509
M2L,82.615593516153,18,25.8180326937717
AVBL,76.6040714739442,18.75,27.5732366297257
ASJL,79.108873016939,17.25,31.3343899972792
AIYL,80.862233266546,18,35.9731463709214
AVBR,78.1069519844964,9,25.943403365371
ADFR,67.211064649602,7.5,21.3046490679521
ADFL,67.837263997239,21,21.9315065783955
ASKL,67.3363045191294,18.75,16.9166361137319
ADLL,71.218746703149,18,15.0360594299552
ASIL,74.600229409059,18,16.1644058554659
SIBDL,67.5867842581842,19.5,30.2060435717685
MCL,31.2671618847596,15.75,28.3254689642151
M4,38.4058469051618,13.5,20.6777894812854
RIPR,52.9336946087976,8.25,25.943403365371
URBR,52.5579750002154,6.75,23.4359691711509
ASIR,74.2309813887017,12.75,15.6994543191546
AVFR,105.765594062292,14.25,37.8176632073158
RIFL,98.2968704997575,17.25,38.3368706125698
AVFL,93.0065246429625,16.5,38.8560780178238
ASJR,77.6541463548632,10.5,30.4449276033365
RMDVR,62.8204294252733,6.75,23.0721899231339
RID,61.5756421648509,14.25,13.7264690859021
ASKR,66.9697202933479,11.25,16.6340268181224
IL2L,46.9493897786647,22.5,23.5913973283879
URBL,50.0613579297207,21,24.4221275158156
RIPL,50.7874838316337,19.5,24.4221275158156
RMHL,74.5421782038073,15.75,31.1718175554475
SIBDR,69.148097999087,9,29.8218799627657
BAGR,55.922231280876,8.25,29.2983457080216
RMER,55.0577956833605,7.5,24.2793456350875
URADR,49.3525207397579,9,19.2603476383767
AIZR,80.8179806417701,9.75,27.8272604820625
AWBR,69.926090036851,8.25,18.2219328278687
RIGR,116.475954229844,13.5,37.697597286411
RIFR,119.069261022391,12,38.5629422697599
VA1,125.228365173745,15.75,38.4547731087296
SAADL,66.5547912065404,15,31.3156811485481
RIR,66.4467362377951,14.25,33.2627052848597
AVER,66.2091436171594,9.75,26.8210063714597
RMHR,67.9137541421845,12,34.4122644844783
AIYR,76.525899588074,14.25,33.9533734441659
SIBVL,79.2744580588716,13.5,36.8902682125166
AIAR,97.3233189833578,13.5,38.8176035226694
AIAL,98.8808353117283,13.5,39.001160354039
SIBVR,70.8653423432808,15,34.8999236757194
