Neuron,x,y,z
VA2,152.265702123617,19.6018319836838,21.3221958756908
AIML,73.3852124907097,19.2631735052663,20.5982189982896
AWBL,66.430013515866,35.8826443889973,12.8012361516589
AIYR,69.7921009581424,14.8047345189247,16.3482014722281
RMER,43.117558858269,16.1848477145188,13.8240792705143
AS2,183.328047265183,22.6740870125215,22.4669404531489
ASGR,66.2012462000487,13.3625979174471,15.0225539466224
AIBL,61.8140680514095,32.9854908422929,16.4709706588167
AFDR,58.5337403779506,12.2423323481332,14.25
ADAR,93.8269132964414,6.7392135459263,15.5000227956519
IL1DL,37.4153686952212,29.0575387799006,9.58231242621186
AIZR,77.1907650878064,10.2856094234198,15.9787681459035
OLQDR,44.4225819507487,19.5729951601832,8.03465505366807
SMDVR,54.3364564992986,14.0787657105992,12.6948833444822
AFDL,59.3874469166576,35.805871947543,15.2455035688786
RIVL,74.8190024814836,32.967793879315,13.0056150653915
URYDL,39.537100966848,31.2166587339119,11.2217660018942
URXL,56.0880586105488,30.000665435549,9.73096765093752
SABVL,75.7489955193458,16.4781883503992,21.0683378298722
ASEL,70.5308391559713,35.907459806898,14.0022731696788
AMSOL,11.0705650875693,40.5907133619386,18.0308700762788
RICL,76.2650801797566,32.1400688287104,17.5977954009221
IL2VR,34.1570902391371,18.1605692550005,19.4822349215995
IL2VL,34.1060134796288,30.23071399412,21.3919697454795
IL2L,36.5010336910099,34.8045763112952,16.610607902456
SIADR,55.7560781924292,17.3599089586679,21.1538643491469
AIZL,79.2548109441516,34.8816976984235,16.4238024321144
I2L,22.4720392885371,32.8631489732398,18.4125268954711
IL2R,34.368382957976,16.6634165263739,16.1118839064487
RMEV,43.9995994234954,27.9362008080913,19.4521134769521
RICR,80.4251077864719,8.61731537615496,16.1421024010774
RIS,106.896724449094,17.0163608186753,23.25
SABVR,77.236070285104,14.7271972066149,21.2541326442624
IL2DR,28.2853661336275,18.3427467875756,10.7323231688087
SMDVL,56.802854879683,33.6427321470143,12.4142145432452
AIBR,62.0710772587577,12.856644362739,17.458892889567
AUAR,66.005846592885,9.27872010959774,18.069610547011
M1,79.8645381455019,19.3900069983662,4.44106660561748
AUAL,67.3740059383028,33.8664161265604,17.2500638138595
I3,25.8045306317842,25.996230458274,9.74940548151753
I2R,20.7078080076615,20.5840473196918,19.7291063135587
VD2,131.983092678853,14.6849275032959,20.6976472863932
SAADL,60.4603979381287,21.4852859809165,20.1122317338602
RMDR,57.4931057321966,12.6423507516944,17.5701750860422
AWCL,64.0646440382111,37.3427671372643,16.8900436313923
AVHR,67.4192467373282,10.6509519486424,12.5067271729921
RIVR,62.6302320588417,13.2927533154874,11.3427485163125
BAGR,45.8312913412092,14.074817879459,16.3846006611883
URYDR,38.0553195958274,18.1974586672684,11.7109894962032
I1L,8.09509175439742,32.3762785065063,18
SMBDR,65.729162251101,16.7004076681862,16.293440470661
URAVR,42.5560245345407,19.3424823676471,18.3466066030015
AIAR,71.9179542659511,15.1789666930894,18.9715111348927
IL2DL,31.1818423746474,32.4668636268657,10.3770628993444
AWAL,63.5322227281997,32.8872605311882,13.9750582915049
AINL,80.227115684903,36.9119425865571,15.1807215160066
AWCR,60.6094049303602,8.92126906427784,16.5
SIAVL,72.7261767139894,21.6028988043909,20.6900325446676
URAVL,38.8559508291711,29.8441454904808,19.365474055058
SAAVR,54.9023068024954,15.9817040437607,13.1047135116376
SAAVL,53.9707592294778,32.3080835912468,12.4751077938218
AWAR,61.8548036618059,14.1104304453018,15
AINR,74.6322938973121,11.00291072108,13.7277052428307
ASER,68.0817973190347,8.29856969855497,14.25
ALA,55.6278100045771,21.9979557444583,6.75
ASHR,63.8748387167079,8.76250494082849,15.0170376519145
IL1R,38.3366921397944,18.0121774875306,15.7456734031299
AVHL,72.162175420365,34.8614884920532,11.8931499931815
URADL,35.2878420353377,31.5682242134542,11.074945082043
IL1L,38.7166685196036,32.7082619163984,16.1858325650799
AVL,75.8965915230146,20.5867876969789,22.6880138103867
SMBVR,67.3734654487394,14.1823116264517,17.0575955536699
SAADR,61.232104296083,19.9222911920487,21.75
BAGL,44.4192214215653,32.7914114169882,17.25
RMDL,56.9009584057168,34.0961578478761,18.0779671118432
AIAL,74.6368492023723,15.4176617265487,21.2963227251603
RIAL,57.8219259652586,31.7455531040304,12.925884805972
URADR,34.1087606511114,19.7048873807466,11.1533758753666
NSML,24.7125249813899,32.9424465459182,18.6629252269783
NSMR,24.2194651497992,21.4656542820347,18.5125443262159
ASHL,67.0429448390396,36.5673263115211,15.2639012580255
RIAR,57.2224636404596,15.2345052570139,13.0510446628333
ASKR,60.5138242387734,16.6507287484588,12.0847181516123
MI,22.3850838081082,26.7030357334756,11.0494407928856
M5,95.3990786460518,32.0977292209686,13.0109503200476
SMBDL,64.3456011246974,21.7903892892173,19.5
RIBR,70.9151931107736,12.5277815401962,14.8539347561816
I6,82.9662831867023,28.7482894553927,11.6027835385413
ADLL,66.0061327666251,31.7535791407834,12
RIFR,113.176879355557,17.0293972868512,23.3652543362488
AVER,57.2883416465048,15.1482627215066,15
ASKL,61.439670751324,31.5460126855424,11.25
I5,80.7433510887332,17.2239272739162,21.75
ASJR,69.8776293134057,10.3014554065596,17.7380033008254
RID,52.2827167521985,22.9681026752736,6.75
CEPDL,54.5279859308501,31.5363878290129,9.75
CEPDR,53.6726460820931,16.5418888099691,9.75
M3R,30.0438516252142,21.1473421838872,18
I1R,8.4464913847976,24.8959653818997,18
MCR,21.062770759279,23.7178264846103,18
MCL,22.6665350513628,30.3582489317234,17.25
,39.4526024155279,27.1451409612389,20.25
URBR,38.7041779722011,15.4708521279194,15.75
RIH,49.2890231302201,25.5385869759966,21
ADLR,65.8612534565315,15.7921629249678,12
ASIL,70.9933008517313,31.4292835381086,12.75
ASIR,70.0310414462152,14.0785067244858,12.75
M2R,77.5152755011613,17.5058212011144,14.25
I4,79.1190397932451,25.1101739637084,9.75
RMGR,97.7227043360188,7.97360365622973,15
RMGL,104.779268466586,32.5003202201583,20.25
ADAL,104.565433504397,35.0708045208813,19.5
AVFL,111.408160597111,20.3976162988859,21.75
,101.037150401281,15.685060709728,21.75
RIFL,103.175504174502,20.2905120079816,23.25
AVFR,97.936539298208,14.2927132306299,23.25
VA1,128.087308404517,20.2905120079816,21.75
M2L,78.4775328310128,25.1101739637084,18
SIADL,56.9870921473554,22.7538940934649,21.75
,50.9997049033986,20.0763055018375,20.25
,53.1380566009555,23.7178264846103,20.25
RIR,59.7669508071446,17.8271319981629,16.5
SIBDL,60.194620731523,28.858797161721,18.75
ASJL,71.100218332826,32.9287332324465,16.5
RIBL,73.2385700303829,33.5713548265434,15
AVBL,75.9115112090775,35.4992196088341,16.5
AVBR,73.9869923980452,9.1517425535192,16.5
SIBDR,56.4525026662178,17.7200277072585,17.25
URBL,42.1255415185579,34.5352872176888,15.75
RIPL,40.9494492265171,31.8576986260614,14.25
RIPR,40.3079422642849,17.8271319981629,14.25
M4,30.3646040684981,25.8598977730451,10.5
AMSOR,5.66663480067298,15.685060709728,17.25
RMED,43.9698898619179,23.8689929826331,6
AS1,135.018647692638,19.4851790696213,20.25
,134.846695489787,16.9924221793923,22.5
RMFL,64.9480752150216,19.8290066757343,20.25
AVAR,56.0925305412161,11.6630787171568,15
M3L,29.9557749512618,30.9174807024273,18
URYVR,40.530843729239,17.2502923650609,17.25
AVEL,57.1242437583204,32.6366228843213,15.75
ADFL,60.3053615867232,34.1838523009912,12.75
ADFR,61.3370748038275,10.7175491679331,13.5
AIMR,75.2652136130582,13.8120080012728,18.75
AVKR,73.5456915845511,12.1788211641586,17.25
SIAVR,72.3420240889315,12.3507360050473,19.5
RIMR,67.1834559277455,14.2417930278302,19.5
SMBVL,66.6675972435288,26.1038796871935,19.5
,67.6133364348723,21.2043212515154,19.5
