Neuron,x,y,z
SABVR,100.056255679414,12.75,48.0944076077139
SABVL,99.2598148879962,14.25,47.2970597508867
AVKR,78.7799384753184,13.5,43.3103163154217
ASJR,76.5043978048345,11.25,33.6282254115302
RMHR,72.2946449698586,10.5,34.8812003185923
RMGR,118.260591421608,11.25,30.8944568831273
I4,82.9896913102943,17.25,21.6679930294707
I5,83.3310218919507,15.75,35.7924564947266
RMHL,71.4982041784408,15,34.7672940749497
AMSOR,12.3341156108914,9,13.3527853519484
AMSOL,16.3163133409866,18,13.4666936712555
M4,37.1375224109854,14.25,19.3898536269672
MI,29.6282350848918,13.5,16.2004601239939
URBL,48.4014544379582,23.25,26.2242718344777
RIPR,48.4409605613842,9.75,26.0482949180599
RIPL,47.3347953324495,21,23.9916413772858
IL1L,44.569379146616,21.75,25.4945802637363
IL2R,43.4632118420168,7.5,24.1498443781413
CEPDR,60.2927415462449,12,16.6351499458886
ALA,60.5297762111364,15.75,15.6859257137617
ADLR,70.4062614030193,13.5,16.6351499458886
ASIR,73.8827836591919,14.25,18.2962918331947
ASKL,65.5865371773559,20.25,18.2962918331947
ADLL,69.1420716803805,19.5,18.1380888323392
ASIL,71.9074857905495,21,20.3529453739688
M2L,81.5469342418763,20.25,29.4496822687644
AIAR,73.5667346717838,14.25,42.1060115907846
RIAR,63.6112393087135,10.5,20.6693534513445
AVAL,61.6359435157356,21.75,27.709436805366
AWAL,68.7470104461204,21.75,27.4721302284181
SMBDR,71.670451125658,12.75,36.8061737001615
SMBVL,70.8803328084669,15.75,39.9702565495827
ASJL,77.517328333404,18,37.201683277965
AVER,63.374204643822,12.75,30.6362130778393
ADAR,105.972663498337,8.25,35.2229211251846
RIVR,78.0972752363409,14.25,16.8839017371785
RIAL,62.851145479273,21,21.0984597355932
,110.97885712473,12.75,47.7526868011216
VD1,134.758268028526,17.25,47.9805013640713
ADFR,66.036904493615,11.25,18.9342265767323
SIBDR,69.6777716420537,12,27.5911550608469
AVBR,69.1088859555166,9,24.9712948517511
SMDDL,60.6893802855648,16.5,31.691806815619
ADFL,64.4440249864439,22.5,26.2242718344777
SIADR,61.8271516586391,12.75,37.5010605276881
RMFR,63.0787005841536,15,38.4123167038224
AIAL,72.2946449698586,15.75,38.526222947465
