Neuron,x,y,z
VA2,153.729605415224,17.6912561115059,43.2777061583726
ADAL,103.352270182734,22.8330668875359,23.6655485607363
AWBR,61.0090778755476,8.85581817707127,20.3734576225208
RIH,48.0909825535098,16.5196668163021,29.187325650464
RMFR,69.8869189767224,18.6152386270944,36.4363865768136
SABVR,80.2638099649469,14.5869724353838,37.4769393975634
FLPR,79.22932159809,5.28293518065079,27.9553862327663
ALA,56.4800206203565,15.1897137996284,12.9464740481126
SABD,128.625851082298,15.7905355416897,40.9031529273629
IL2VL,21.5289623719464,22.7761488066402,31.8361840357596
VB1,110.328756468098,20.2225440997239,37.1395909282338
URYDR,42.4250100714125,11.3199013009067,17.8140140674834
IL2DL,32.2077393441262,21.1283155561546,14.3218146823688
IL2DR,34.2852397599641,12.9089379880215,15.2780442045498
ASEL,63.9403014161874,22.5,18.4762559287035
AWCL,61.2347302808645,22.419380923107,25.7369102554586
AVJR,67.2154204283095,9.74282233729538,18.3015427142249
AS1,126.496100851542,17.7986333076539,39.196674956325
ADER,90.8157389969081,6.85137123465637,28.9579436401887
SIADR,62.5457680774631,17.9068745353579,30.9094629105256
AVHL,66.0471210439711,19.611863802601,12.4114772997802
SAAVL,52.7625485502345,20.6870790357889,15.6022005166442
VA1,91.3475850642542,19.2172011544445,37.0236063335528
HMC,62.3600566879963,17.6873811671244,14.0016974721613
I1R,7.95629841852925,16.6369828903339,25.2171539209989
VD2,141.061003090754,16.1260315568167,41.5768727310671
AIBR,64.0624506559427,13.1631050998911,27.9966929974483
I2R,20.8581129070918,13.118825109389,26.5491013072779
,41.8127539917745,21.8279428302803,25.6830635116207
IL2L,35.8035650465346,24.3411453548536,17.2933298637243
OLLR,37.5124018256928,11.6003430665166,20.326592074778
AIMR,72.3360562514618,14.3041061221705,30.9839634484791
I1L,9.89359987125377,21.1405635905632,23.2531180150881
VD1,102.018376055459,19.8979494496498,37.4003300443082
IL2VR,31.1730044333877,15.9115948475809,31.3220509745294
I2L,19.4649501444207,24.2049085675714,24.6108722484306
AUAL,65.0700406524742,22.3503327297233,28.0807362568389
I6,77.0420750428953,18.8069973188596,15.6858078844227
SMBVR,66.3006940589276,17.5364091324284,34.3787167477769
URYDL,39.7847643283789,20.2752680738542,14.5645846794832
SIADL,67.9945117982781,20.585935283854,31.31353857398
URADL,35.7069215700787,20.25,14.7394850667185
RMDR,57.4357074125729,10.727130227197,25.8609933052206
SAADR,47.4444131695344,19.5943666241316,29.8149654629348
AIBL,54.9745862417182,23.2115734005202,25.6650219707145
AFDR,58.0806496320456,8.17316819280259,21.5708385664997
IL1L,36.6175505891959,23.4199188421152,20.0022185874559
ASHL,61.6567192227522,22.5,21.3826332658029
RIS,89.2673039251967,16.5,37.9905037635139
VB2,93.2116731684031,15.75,38.8208972883995
URAVL,29.0637733709943,21.75,30.9321588019868
ASGR,63.0195737396308,10.0905750418503,18.1979704629803
RMED,47.1406136946824,13.7765848791422,13.8403325614859
URADR,39.3937565189901,11.8656172050017,17.8870154485633
AINL,71.8290399026001,22.5,15.1546818291613
BAGL,43.5956600564914,24.75,18.6838543099249
RIVR,66.537353974736,12.16933448315,15.7334449806252
AVHR,65.4090818210766,9.6317904929949,17.9921512035512
AIZR,72.7848250693966,7.31481065824566,26.2419101836008
IL2R,39.8533338751089,9.52479697789734,18.9084515733946
RICR,71.6556307872505,9.58085278804623,28.5209561571856
SMBDR,74.8819100236742,15.1653930554796,36.2927639250182
SAAVR,54.3490939955513,11.0158857429657,19.9479711625311
ADAR,96.4233707783709,7.75652037519697,28.347379943097
AWCR,63.3832282034457,8.957766544846,26.9616033218373
MI,21.638679395095,17.5935561273049,17.0049544285571
AVL,80.2728433886007,16.705359554724,37.0844241774376
IL1R,38.568917698077,11.8459731817005,23.1636645029723
M5,86.7001030537609,21.1872183632506,14.0896005389195
SIAVR,76.6109808550545,13.1637395376905,35.8572247635573
AINR,70.4675052996565,7.0544902718154,20.0602492602429
RMER,44.329821417737,10.5330358110067,21.1529500821144
RIAL,55.0135710236677,21,16.1926737352682
SAADL,58.5427435044313,19.5,31.1397571832082
AIZL,70.9865853347517,24.8328381494249,20.5334821356091
BAGR,46.3930102863699,9.86772064956022,23.9256403386623
,143.865678186422,19.5,9.96472229862661
NSML,22.4977121844949,23.9786910266151,25.4810610983329
SMDVR,57.0864814273836,9.67585280986426,17.0405938478252
ASKL,59.1744866807415,18.9199558616763,13.4262509698432
NSMR,23.5753577278621,13.1093151938893,25.7994905150744
AUAR,67.8549585085467,8.71194393651117,27.9513587483412
RIFL,100.275363597372,17.3754217918088,38.5943076590938
AWAL,61.673660097106,19.6954038347004,16.2749435328389
ASHR,61.925239476288,8.48115164063756,23.7848605223719
ASER,65.0931118349803,8.25,23.4335993970958
AVBR,65.3912023505761,10.5,21.050328460998
AWAR,63.7020303741406,11.25,25.0224453038385
ASJR,68.1733673482393,11.25,28.795956927332
M2R,71.3529835987185,12.75,23.7315072261161
RIBR,68.8689091166511,9,24.3273249601406
M2L,70.9555323459025,20.25,23.0363868824183
SIBDL,59.8268702792658,21.75,28.8952595370054
SMDDL,56.8459796551946,21,27.9022313642872
RMDDL,54.6965184719312,20.25,28.1618206841017
M4,28.1189308585414,18.75,18.2129132301566
MCR,21.5177382923018,15,24.9978718834533
URBR,40.001073325805,9.75,22.3543826044459
RIPR,42.025439876512,12,22.0019158448568
RID,52.7633768778843,15,13.2783993557472
MCL,20.8136123308265,21,24.2048253073495
RIBL,64.7335369068181,21.75,24.1167080984562
ASJL,68.3421884278324,21.75,26.5839671116447
ADLL,65.8777444486932,17.25,12.8378174632486
AVBL,64.9975854398613,21,16.9792847615542
RMGL,107.685289064275,23.25,23.4998938641551
I5,75.6475069555472,15.75,29.491805941348
I4,71.5107604444306,15.75,17.507983862946
RIFR,100.908065526663,15.75,39.1846034243479
AVFL,106.277035065341,19.5,36.4529969364474
RMGR,103.108463048743,8.25,28.5225270234415
ADLR,60.5967903957016,12.75,16.1862381854504
ASKR,57.6922669121464,12.75,15.1288420586507
ASIR,63.9413954596564,13.5,15.9218886347545
RIPL,41.3213118390529,23.25,21.1207520598598
RIR,44.4898838556511,20.25,30.7254344099503
RMEV,53.0274254109274,17.25,30.372969726345
URAVR,40.8812323346369,15,28.9631068399562
URBL,39.0328988312866,24,18.2129132301566
AVFR,82.7767945118892,14.25,37.3341607214444
,69.2223474366643,15.75,34.7787865753465
RIAR,55.9319488944825,12,18.3891455719592
RMDDR,58.3963928736217,17.25,30.0205029667559
AVG,124.584339127471,15.75,40.7706986525394
AVKL,93.6027469989479,18.75,36.0124150439488
DB2,91.071030764374,18,39.4552784977196
ADFR,58.5175369089834,10.5,18.9503192881254
SIBDR,61.5857973877755,11.25,27.1822365825514
ASIL,68.8448526162351,19.5,13.1879778048224
ADFL,57.7691821123889,21.75,17.6781128123407
SIBVL,61.3612901184036,16.5,30.7743466645499
SIBVR,63.531523595692,15,31.373031332219
RMHL,60.0890857186027,20.25,28.4544430583361
SIAVL,71.3144284273581,19.5,34.6657990803829
,,,
,,,
,,,
